,label,text,text_clean,remove_stop
77,ham,K. Did you call me just now ah? ,"['K', 'Did', 'you', 'call', 'me', 'just', 'now', 'ah', '']","['K', 'Did', 'call', 'ah', '']"
78,ham,Ok i am on the way to home hi hi,"['Ok', 'i', 'am', 'on', 'the', 'way', 'to', 'home', 'hi', 'hi']","['Ok', 'way', 'home', 'hi', 'hi']"
79,ham,You will be in the place of that man,"['You', 'will', 'be', 'in', 'the', 'place', 'of', 'that', 'man']","['You', 'place', 'man']"
80,ham,Yup next stop.,"['Yup', 'next', 'stop']","['Yup', 'next', 'stop']"
81,ham,"I call you later, don't have network. If urgnt, sms me.","['I', 'call', 'you', 'later', 'dont', 'have', 'network', 'If', 'urgnt', 'sms', 'me']","['I', 'call', 'later', 'dont', 'network', 'If', 'urgnt', 'sms']"
82,ham,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,"['For', 'real', 'when', 'u', 'getting', 'on', 'yo', 'I', 'only', 'need', '2', 'more', 'tickets', 'and', 'one', 'more', 'jacket', 'and', 'Im', 'done', 'I', 'already', 'used', 'all', 'my', 'multis']","['For', 'real', 'u', 'getting', 'yo', 'I', 'need', '2', 'tickets', 'one', 'jacket', 'Im', 'done', 'I', 'already', 'used', 'multis']"
83,ham,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,"['Yes', 'I', 'started', 'to', 'send', 'requests', 'to', 'make', 'it', 'but', 'pain', 'came', 'back', 'so', 'Im', 'back', 'in', 'bed', 'Double', 'coins', 'at', 'the', 'factory', 'too', 'I', 'gotta', 'cash', 'in', 'all', 'my', 'nitros']","['Yes', 'I', 'started', 'send', 'requests', 'make', 'pain', 'came', 'back', 'Im', 'back', 'bed', 'Double', 'coins', 'factory', 'I', 'gotta', 'cash', 'nitros']"
84,ham,I'm really not up to it still tonight babe,"['Im', 'really', 'not', 'up', 'to', 'it', 'still', 'tonight', 'babe']","['Im', 'really', 'still', 'tonight', 'babe']"
85,ham,"Ela kano.,il download, come wen ur free..","['Ela', 'kanoil', 'download', 'come', 'wen', 'ur', 'free']","['Ela', 'kanoil', 'download', 'come', 'wen', 'ur', 'free']"
86,ham,Yeah do! Don‘t stand to close tho- you‘ll catch something!,"['Yeah', 'do', 'Don', 't', 'stand', 'to', 'close', 'tho', 'you', 'll', 'catch', 'something']","['Yeah', 'Don', 'stand', 'close', 'tho', 'catch', 'something']"
87,ham,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,"['Sorry', 'to', 'be', 'a', 'pain', 'Is', 'it', 'ok', 'if', 'we', 'meet', 'another', 'night', 'I', 'spent', 'late', 'afternoon', 'in', 'casualty', 'and', 'that', 'means', 'i', 'havent', 'done', 'any', 'of', 'y', 'stuff42moro', 'and', 'that', 'includes', 'all', 'my', 'time', 'sheets', 'and', 'that', 'Sorry', '']","['Sorry', 'pain', 'Is', 'ok', 'meet', 'another', 'night', 'I', 'spent', 'late', 'afternoon', 'casualty', 'means', 'havent', 'done', 'stuff42moro', 'includes', 'time', 'sheets', 'Sorry', '']"
88,ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,"['Smile', 'in', 'Pleasure', 'Smile', 'in', 'Pain', 'Smile', 'when', 'trouble', 'pours', 'like', 'Rain', 'Smile', 'when', 'sum1', 'Hurts', 'U', 'Smile', 'becoz', 'SOMEONE', 'still', 'Loves', 'to', 'see', 'u', 'Smiling']","['Smile', 'Pleasure', 'Smile', 'Pain', 'Smile', 'trouble', 'pours', 'like', 'Rain', 'Smile', 'sum1', 'Hurts', 'U', 'Smile', 'becoz', 'SOMEONE', 'still', 'Loves', 'see', 'u', 'Smiling']"
89,spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,"['Please', 'call', 'our', 'customer', 'service', 'representative', 'on', '0800', '169', '6031', 'between', '10am9pm', 'as', 'you', 'have', 'WON', 'a', 'guaranteed', '1000', 'cash', 'or', '5000', 'prize']","['Please', 'call', 'customer', 'service', 'representative', '0800', '169', '6031', '10am9pm', 'WON', 'guaranteed', '1000', 'cash', '5000', 'prize']"
90,ham,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,"['Havent', 'planning', 'to', 'buy', 'later', 'I', 'check', 'already', 'lido', 'only', 'got', '530', 'show', 'in', 'e', 'afternoon', 'U', 'finish', 'work', 'already']","['Havent', 'planning', 'buy', 'later', 'I', 'check', 'already', 'lido', 'got', '530', 'show', 'e', 'afternoon', 'U', 'finish', 'work', 'already']"
91,spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16","['Your', 'free', 'ringtone', 'is', 'waiting', 'to', 'be', 'collected', 'Simply', 'text', 'the', 'password', 'MIX', 'to', '85069', 'to', 'verify', 'Get', 'Usher', 'and', 'Britney', 'FML', 'PO', 'Box', '5249', 'MK17', '92H', '450Ppw', '16']","['Your', 'free', 'ringtone', 'waiting', 'collected', 'Simply', 'text', 'password', 'MIX', '85069', 'verify', 'Get', 'Usher', 'Britney', 'FML', 'PO', 'Box', '5249', 'MK17', '92H', '450Ppw', '16']"
92,ham,Watching telugu movie..wat abt u?,"['Watching', 'telugu', 'moviewat', 'abt', 'u']","['Watching', 'telugu', 'moviewat', 'abt', 'u']"
93,ham,i see. When we finish we have loads of loans to pay,"['i', 'see', 'When', 'we', 'finish', 'we', 'have', 'loads', 'of', 'loans', 'to', 'pay']","['see', 'When', 'finish', 'loads', 'loans', 'pay']"
94,ham,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""","['Hi', 'Wk', 'been', 'ok', 'on', 'hols', 'now', 'Yes', 'on', 'for', 'a', 'bit', 'of', 'a', 'run', 'Forgot', 'that', 'i', 'have', 'hairdressers', 'appointment', 'at', 'four', 'so', 'need', 'to', 'get', 'home', 'n', 'shower', 'beforehand', 'Does', 'that', 'cause', 'prob', 'for', 'u']","['Hi', 'Wk', 'ok', 'hols', 'Yes', 'bit', 'run', 'Forgot', 'hairdressers', 'appointment', 'four', 'need', 'get', 'home', 'n', 'shower', 'beforehand', 'Does', 'cause', 'prob', 'u']"
95,ham,I see a cup of coffee animation,"['I', 'see', 'a', 'cup', 'of', 'coffee', 'animation']","['I', 'see', 'cup', 'coffee', 'animation']"
96,ham,Please don't text me anymore. I have nothing else to say.,"['Please', 'dont', 'text', 'me', 'anymore', 'I', 'have', 'nothing', 'else', 'to', 'say']","['Please', 'dont', 'text', 'anymore', 'I', 'nothing', 'else', 'say']"
97,ham,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,"['Okay', 'name', 'ur', 'price', 'as', 'long', 'as', 'its', 'legal', 'Wen', 'can', 'I', 'pick', 'them', 'up', 'Y', 'u', 'ave', 'x', 'ams', 'xx']","['Okay', 'name', 'ur', 'price', 'long', 'legal', 'Wen', 'I', 'pick', 'Y', 'u', 'ave', 'x', 'ams', 'xx']"
98,ham,I'm still looking for a car to buy. And have not gone 4the driving test yet.,"['Im', 'still', 'looking', 'for', 'a', 'car', 'to', 'buy', 'And', 'have', 'not', 'gone', '4the', 'driving', 'test', 'yet']","['Im', 'still', 'looking', 'car', 'buy', 'And', 'gone', '4the', 'driving', 'test', 'yet']"
99,ham,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,"['As', 'per', 'your', 'request', 'Melle', 'Melle', 'Oru', 'Minnaminunginte', 'Nurungu', 'Vettam', 'has', 'been', 'set', 'as', 'your', 'callertune', 'for', 'all', 'Callers', 'Press', '9', 'to', 'copy', 'your', 'friends', 'Callertune']","['As', 'per', 'request', 'Melle', 'Melle', 'Oru', 'Minnaminunginte', 'Nurungu', 'Vettam', 'set', 'callertune', 'Callers', 'Press', '9', 'copy', 'friends', 'Callertune']"
100,ham,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.","['wow', 'Youre', 'right', 'I', 'didnt', 'mean', 'to', 'do', 'that', 'I', 'guess', 'once', 'i', 'gave', 'up', 'on', 'boston', 'men', 'and', 'changed', 'my', 'search', 'location', 'to', 'nyc', 'something', 'changed', 'Cuz', 'on', 'my', 'signin', 'page', 'it', 'still', 'says', 'boston']","['wow', 'Youre', 'right', 'I', 'didnt', 'mean', 'I', 'guess', 'gave', 'boston', 'men', 'changed', 'search', 'location', 'nyc', 'something', 'changed', 'Cuz', 'signin', 'page', 'still', 'says', 'boston']"
101,ham,Umma my life and vava umma love you lot dear,"['Umma', 'my', 'life', 'and', 'vava', 'umma', 'love', 'you', 'lot', 'dear']","['Umma', 'life', 'vava', 'umma', 'love', 'lot', 'dear']"
102,ham,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,"['Thanks', 'a', 'lot', 'for', 'your', 'wishes', 'on', 'my', 'birthday', 'Thanks', 'you', 'for', 'making', 'my', 'birthday', 'truly', 'memorable']","['Thanks', 'lot', 'wishes', 'birthday', 'Thanks', 'making', 'birthday', 'truly', 'memorable']"
103,ham,"Aight, I'll hit you up when I get some cash","['Aight', 'Ill', 'hit', 'you', 'up', 'when', 'I', 'get', 'some', 'cash']","['Aight', 'Ill', 'hit', 'I', 'get', 'cash']"
104,ham,How would my ip address test that considering my computer isn't a minecraft server,"['How', 'would', 'my', 'ip', 'address', 'test', 'that', 'considering', 'my', 'computer', 'isnt', 'a', 'minecraft', 'server']","['How', 'would', 'ip', 'address', 'test', 'considering', 'computer', 'isnt', 'minecraft', 'server']"
105,ham,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,"['I', 'know', 'Grumpy', 'old', 'people', 'My', 'mom', 'was', 'like', 'you', 'better', 'not', 'be', 'lying', 'Then', 'again', 'I', 'am', 'always', 'the', 'one', 'to', 'play', 'jokes']","['I', 'know', 'Grumpy', 'old', 'people', 'My', 'mom', 'like', 'better', 'lying', 'Then', 'I', 'always', 'one', 'play', 'jokes']"
106,ham,Dont worry. I guess he's busy.,"['Dont', 'worry', 'I', 'guess', 'hes', 'busy']","['Dont', 'worry', 'I', 'guess', 'hes', 'busy']"
107,ham,What is the plural of the noun research?,"['What', 'is', 'the', 'plural', 'of', 'the', 'noun', 'research']","['What', 'plural', 'noun', 'research']"
108,ham,Going for dinner.msg you after.,"['Going', 'for', 'dinnermsg', 'you', 'after']","['Going', 'dinnermsg']"
109,ham,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,"['Im', 'ok', 'wif', 'it', 'cos', 'i', 'like', '2', 'try', 'new', 'things', 'But', 'i', 'scared', 'u', 'dun', 'like', 'mah', 'Cos', 'u', 'said', 'not', 'too', 'loud']","['Im', 'ok', 'wif', 'cos', 'like', '2', 'try', 'new', 'things', 'But', 'scared', 'u', 'dun', 'like', 'mah', 'Cos', 'u', 'said', 'loud']"
110,spam,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,"['GENT', 'We', 'are', 'trying', 'to', 'contact', 'you', 'Last', 'weekends', 'draw', 'shows', 'that', 'you', 'won', 'a', '1000', 'prize', 'GUARANTEED', 'Call', '09064012160', 'Claim', 'Code', 'K52', 'Valid', '12hrs', 'only', '150ppm']","['GENT', 'We', 'trying', 'contact', 'Last', 'weekends', 'draw', 'shows', '1000', 'prize', 'GUARANTEED', 'Call', '09064012160', 'Claim', 'Code', 'K52', 'Valid', '12hrs', '150ppm']"
111,ham,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?","['Wa', 'ur', 'openin', 'sentence', 'very', 'formal', 'Anyway', 'im', 'fine', 'too', 'juz', 'tt', 'im', 'eatin', 'too', 'much', 'n', 'puttin', 'on', 'weightHaha', 'So', 'anythin', 'special', 'happened']","['Wa', 'ur', 'openin', 'sentence', 'formal', 'Anyway', 'im', 'fine', 'juz', 'tt', 'im', 'eatin', 'much', 'n', 'puttin', 'weightHaha', 'So', 'anythin', 'special', 'happened']"
112,ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.","['As', 'I', 'entered', 'my', 'cabin', 'my', 'PA', 'said', 'Happy', 'Bday', 'Boss', 'I', 'felt', 'special', 'She', 'askd', 'me', '4', 'lunch', 'After', 'lunch', 'she', 'invited', 'me', 'to', 'her', 'apartment', 'We', 'went', 'there']","['As', 'I', 'entered', 'cabin', 'PA', 'said', 'Happy', 'Bday', 'Boss', 'I', 'felt', 'special', 'She', 'askd', '4', 'lunch', 'After', 'lunch', 'invited', 'apartment', 'We', 'went']"
113,spam,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,"['You', 'are', 'a', 'winner', 'U', 'have', 'been', 'specially', 'selected', '2', 'receive', '1000', 'or', 'a', '4', 'holiday', 'flights', 'inc', 'speak', 'to', 'a', 'live', 'operator', '2', 'claim', '0871277810910pmin', '18', '']","['You', 'winner', 'U', 'specially', 'selected', '2', 'receive', '1000', '4', 'holiday', 'flights', 'inc', 'speak', 'live', 'operator', '2', 'claim', '0871277810910pmin', '18', '']"
114,ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,"['Goodo', 'Yes', 'we', 'must', 'speak', 'friday', 'eggpotato', 'ratio', 'for', 'tortilla', 'needed', '']","['Goodo', 'Yes', 'must', 'speak', 'friday', 'eggpotato', 'ratio', 'tortilla', 'needed', '']"
115,ham,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,"['Hmmmy', 'uncle', 'just', 'informed', 'me', 'that', 'hes', 'paying', 'the', 'school', 'directly', 'So', 'pls', 'buy', 'food']","['Hmmmy', 'uncle', 'informed', 'hes', 'paying', 'school', 'directly', 'So', 'pls', 'buy', 'food']"
116,spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,"['PRIVATE', 'Your', '2004', 'Account', 'Statement', 'for', '07742676969', 'shows', '786', 'unredeemed', 'Bonus', 'Points', 'To', 'claim', 'call', '08719180248', 'Identifier', 'Code', '45239', 'Expires']","['PRIVATE', 'Your', '2004', 'Account', 'Statement', '07742676969', 'shows', '786', 'unredeemed', 'Bonus', 'Points', 'To', 'claim', 'call', '08719180248', 'Identifier', 'Code', '45239', 'Expires']"
117,spam,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM","['URGENT', 'Your', 'Mobile', 'No', 'was', 'awarded', '2000', 'Bonus', 'Caller', 'Prize', 'on', '5903', 'This', 'is', 'our', 'final', 'try', 'to', 'contact', 'U', 'Call', 'from', 'Landline', '09064019788', 'BOX42WR29C', '150PPM']","['URGENT', 'Your', 'Mobile', 'No', 'awarded', '2000', 'Bonus', 'Caller', 'Prize', '5903', 'This', 'final', 'try', 'contact', 'U', 'Call', 'Landline', '09064019788', 'BOX42WR29C', '150PPM']"
118,ham,here is my new address -apples&pairs&all that malarky,"['here', 'is', 'my', 'new', 'address', 'applespairsall', 'that', 'malarky']","['new', 'address', 'applespairsall', 'malarky']"
119,spam,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,"['Todays', 'Voda', 'numbers', 'ending', '7548', 'are', 'selected', 'to', 'receive', 'a', '350', 'award', 'If', 'you', 'have', 'a', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '4041', 'standard', 'rates', 'app']","['Todays', 'Voda', 'numbers', 'ending', '7548', 'selected', 'receive', '350', 'award', 'If', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '4041', 'standard', 'rates', 'app']"
120,ham,I am going to sao mu today. Will be done only at 12 ,"['I', 'am', 'going', 'to', 'sao', 'mu', 'today', 'Will', 'be', 'done', 'only', 'at', '12', '']","['I', 'going', 'sao', 'mu', 'today', 'Will', 'done', '12', '']"
121,ham,Ü predict wat time ü'll finish buying?,"['Ü', 'predict', 'wat', 'time', 'üll', 'finish', 'buying']","['Ü', 'predict', 'wat', 'time', 'üll', 'finish', 'buying']"
122,ham,"Good stuff, will do.","['Good', 'stuff', 'will', 'do']","['Good', 'stuff']"
123,ham,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.","['Just', 'so', 'that', 'you', 'knowyetunde', 'hasnt', 'sent', 'money', 'yet', 'I', 'just', 'sent', 'her', 'a', 'text', 'not', 'to', 'bother', 'sending', 'So', 'its', 'over', 'you', 'dont', 'have', 'to', 'involve', 'yourself', 'in', 'anything', 'I', 'shouldnt', 'have', 'imposed', 'anything', 'on', 'you', 'in', 'the', 'first', 'place', 'so', 'for', 'that', 'i', 'apologise']","['Just', 'knowyetunde', 'hasnt', 'sent', 'money', 'yet', 'I', 'sent', 'text', 'bother', 'sending', 'So', 'dont', 'involve', 'anything', 'I', 'shouldnt', 'imposed', 'anything', 'first', 'place', 'apologise']"
124,ham,Are you there in room.,"['Are', 'you', 'there', 'in', 'room']","['Are', 'room']"
125,ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,"['HEY', 'GIRL', 'HOW', 'R', 'U', 'HOPE', 'U', 'R', 'WELL', 'ME', 'AN', 'DEL', 'R', 'BAK', 'AGAIN', 'LONG', 'TIME', 'NO', 'C', 'GIVE', 'ME', 'A', 'CALL', 'SUM', 'TIME', 'FROM', 'LUCYxx']","['HEY', 'GIRL', 'HOW', 'R', 'U', 'HOPE', 'U', 'R', 'WELL', 'ME', 'AN', 'DEL', 'R', 'BAK', 'AGAIN', 'LONG', 'TIME', 'NO', 'C', 'GIVE', 'ME', 'A', 'CALL', 'SUM', 'TIME', 'FROM', 'LUCYxx']"
126,ham,K..k:)how much does it cost?,"['Kkhow', 'much', 'does', 'it', 'cost']","['Kkhow', 'much', 'cost']"
127,ham,I'm home.,"['Im', 'home']","['Im', 'home']"
128,ham,"Dear, will call Tmorrow.pls accomodate.","['Dear', 'will', 'call', 'Tmorrowpls', 'accomodate']","['Dear', 'call', 'Tmorrowpls', 'accomodate']"
129,ham,First answer my question.,"['First', 'answer', 'my', 'question']","['First', 'answer', 'question']"
130,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,"['Sunshine', 'Quiz', 'Wkly', 'Q', 'Win', 'a', 'top', 'Sony', 'DVD', 'player', 'if', 'u', 'know', 'which', 'country', 'the', 'Algarve', 'is', 'in', 'Txt', 'ansr', 'to', '82277', '150', 'SPTyrone']","['Sunshine', 'Quiz', 'Wkly', 'Q', 'Win', 'top', 'Sony', 'DVD', 'player', 'u', 'know', 'country', 'Algarve', 'Txt', 'ansr', '82277', '150', 'SPTyrone']"
131,spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,"['Want', '2', 'get', 'laid', 'tonight', 'Want', 'real', 'Dogging', 'locations', 'sent', 'direct', '2', 'ur', 'mob', 'Join', 'the', 'UKs', 'largest', 'Dogging', 'Network', 'bt', 'Txting', 'GRAVEL', 'to', '69888', 'Nt', 'ec2a', '31pmsg150p']","['Want', '2', 'get', 'laid', 'tonight', 'Want', 'real', 'Dogging', 'locations', 'sent', 'direct', '2', 'ur', 'mob', 'Join', 'UKs', 'largest', 'Dogging', 'Network', 'bt', 'Txting', 'GRAVEL', '69888', 'Nt', 'ec2a', '31pmsg150p']"
132,ham,I only haf msn. It's yijue@hotmail.com,"['I', 'only', 'haf', 'msn', 'Its', 'yijuehotmailcom']","['I', 'haf', 'msn', 'Its', 'yijuehotmailcom']"
133,ham,He is there. You call and meet him,"['He', 'is', 'there', 'You', 'call', 'and', 'meet', 'him']","['He', 'You', 'call', 'meet']"
134,ham,No no. I will check all rooms befor activities,"['No', 'no', 'I', 'will', 'check', 'all', 'rooms', 'befor', 'activities']","['No', 'I', 'check', 'rooms', 'befor', 'activities']"
135,spam,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,"['Youll', 'not', 'rcv', 'any', 'more', 'msgs', 'from', 'the', 'chat', 'svc', 'For', 'FREE', 'Hardcore', 'services', 'text', 'GO', 'to', '69988', 'If', 'u', 'get', 'nothing', 'u', 'must', 'Age', 'Verify', 'with', 'yr', 'network', 'try', 'again']","['Youll', 'rcv', 'msgs', 'chat', 'svc', 'For', 'FREE', 'Hardcore', 'services', 'text', 'GO', '69988', 'If', 'u', 'get', 'nothing', 'u', 'must', 'Age', 'Verify', 'yr', 'network', 'try']"
